target,text,num_characters,num_words,num_sentences
1,reciev tone within next 24hr term condit pleas see channel u teletext pg 750,111,21,2
0,jay say,36,7,1
1,privat 2003 account statement 07815296484 show 800 point call 08718738001 identifi code 41782 expir,146,22,4
0,sunday holiday work,50,11,1
0,late,15,5,1
0,call hope l8r malaria know miss guy miss bani big pl give love especi great day,177,44,4
0,good afternoon love goe day hope mayb got lead job think boytoy send passion kiss across sea,160,38,4
0,probabl gon na see later tonight lt,63,17,1
0,mayb fat finger press button know,84,19,1
0,ummmmmaah mani mani happi return day dear sweet heart happi birthday dear,84,16,2
0,tirupur da start offic call,57,14,1
1,monthlysubscript csc web age16 2stop txt stop,96,14,1
0,famou quot develop abil listen uncondit without lose temper self confid mean,169,30,1
0,go colleg els ill come self pa,76,20,3
0,4 oclock mine bash flat plan,47,13,2
0,girl stay bed girl need recoveri time id rather pass fun coop bed,130,29,3
0,special,23,5,1
0,know need get hotel got invit apologis cali sweet come english bloke weddin,149,35,3
0,sorri took long omw,32,8,1
0,wait lt gt min,22,10,1
0,ok give 5 minut think see btw alibi cut hair whole time,101,26,3
0,imagin final get sink bath put pace mayb even eat left also imagin feel cage cock surround bath water remind alway own enjoy cuck,281,59,3
0,hurri like three day,54,11,1
0,sure get acknowledg astoundingli tactless gener faggi demand blood oath fo,120,23,1
0,everi night take warm bath drink cup milk see work magic still need loos weight know,138,33,3
0,look fri pan case cheap book perhap silli fri pan like book,147,29,2
0,well uv caus mutat sunscreen like essenti theseday,66,12,3
0,lunch onlin,40,12,1
0,know friend alreadi told,40,9,1
0,hi princess thank pic pretti,70,18,4
0,aiyo u alway c ex one dunno abt mei repli first time u repli fast lucki workin huh got bao ur sugardad ah gee,160,41,2
0,hi msg offic,26,10,1
0,thanx 4 e browni v nice,32,9,1
0,geeeee love much bare stand,51,12,2
1,gent tri contact last weekend draw show prize guarante call claim code k52 valid 12hr 150ppm,162,33,7
0,fuck babe miss alreadi know ca let send money toward net need want crave,146,36,6
0,ill call u 2mrw ninish address icki american freek wont stop callin 2 bad jen k eh,103,24,1
0,oooh bed ridden ey think,45,11,2
0,anyway go gym whatev love smile hope ok good day babe miss much alreadi,142,35,2
0,love daddi make scream pleasur go slap ass dick,92,22,3
0,wot u wan na missi,26,8,1
0,yar lor wait 4 mum 2 finish sch lunch lor whole morn stay home clean room room quit clean hee,134,31,2
0,know lab goggl went,37,8,1
0,open door,22,6,1
0,wait call,22,5,1
0,nope wait sch 4 daddi,33,8,1
1,cash prize claim call09050000327,69,16,2
0,tire argu week week want,109,28,2
0,wait 4 sch finish ard 5,38,11,1
1,mobil number claim call us back ring claim hot line 09050005321,102,21,1
0,arngd marriag u r walkin unfortuntli snake bite bt love marriag danc frnt snake amp sayin bite bite,140,32,1
0,huh earli dinner outsid izzit,52,11,1
0,ok anyway need chang said,46,10,1
1,tri contact repli offer 750 min 150 textand new video phone call 08002988890 repli free deliveri tomorrow,149,29,1
0,abl kid want kid one day,63,16,2
0,scotland hope show jjc tendenc take care live dream,95,21,4
0,tell u headach want use 1 hour sick time,69,17,1
0,dun thk quit yet hmmm go jazz yogasana oso go meet em lesson den,110,28,2
0,pleas ring meiv hardli gotani,55,11,1
0,ya srsli better yi tho,27,6,1
0,meet call later,34,10,1
1,ur chanc win wkli shop spree txt shop c custcar 08715705022,129,26,2
1,special select receiv 2000 pound award call 08712402050 line close cost 10ppm cs appli ag promo,142,31,6
1,privat 2003 account statement 07753741225 show 800 point call 08715203677 identifi code 42478 expir,148,24,3
0,still grand prix,24,6,1
0,met stranger choos friend long world stand friendship never end let friend forev gud nitz,147,35,4
0,great,24,8,2
0,gud mrng dear nice day,29,7,1
1,import custom servic announc call freephon 0800 542 0825,86,15,2
0,exhaust train morn much wine pie sleep well,87,20,4
0,go buy mum present ar,38,11,1
0,mind blastin tsunami occur rajnik stop swim indian ocean,104,21,1
0,u send home first ok lor readi yet,59,17,2
0,speak cash yet,38,9,1
0,happi come noon,38,9,2
0,meet lunch la,22,5,1
0,take care n get well soon,25,6,1
1,xclusiv clubsaisai 2morow soire special zouk nichol rose 2 ladi info,135,22,3
0,meant say cant wait see u get bore bridgwat banter,87,18,1
0,neva mind ok,19,6,1
0,fine imma get drink somethin want come find,66,18,2
1,22 day kick euro2004 u kept date latest news result daili remov send get txt stop 83222,140,32,3
0,valentin game send di msg ur friend 5 answer r someon realli love colour suit best rpli,156,37,6
0,mani depend,22,4,1
0,thanx4 today cer nice 2 catch ave 2 find time often oh well take care c u,107,25,1
0,call said choos futur,65,17,1
0,valentin know earli hundr handsom beauti wish thought finish aunti uncl 1st,149,31,2
0,like v shock leh co tell shuhui like tell leona also like dat almost know liao got ask abt ur reaction lor,137,32,4
0,famili happi,25,5,1
0,come n pick come immedi aft ur lesson,61,14,1
0,let snow let snow kind weather bring ppl togeth friendship grow,103,22,3
0,dear got lt gt dollar hi hi,37,13,1
0,good word word may leav u dismay mani time,58,13,2
0,make sure alex know birthday fifteen minut far concern,87,17,1
0,sorri got thing may pub later,58,17,2
0,nah straight bring bud drink someth actual littl use straight cash,123,25,1
0,haha good hear offici paid market 8th,67,16,1
0,mani lick take get center tootsi pop,66,16,1
0,yup thk r e teacher said make face look longer darren ask 2 cut short,102,25,2
1,new textbuddi chat 2 horni guy ur area 4 25p free 2 receiv search postcod txt one name 89693,130,26,2
1,today vodafon number end 4882 select receiv award number match call 09064019014 receiv award,154,27,2
0,pleas dont say like hi hi hi,35,9,2
0,thank u,8,3,1
0,oh forward messag thought send,62,14,2
0,got seventeen pound seven hundr ml hope ok,61,13,2
1,dear voucher holder 2 claim week offer pc go http ts cs stop text txt stop 80062,143,29,1
0,n funni,20,6,1
0,sweetheart hope kind day one load reason smile biola,100,22,3
0,login dat time dad fetch home,53,12,1
0,shower babi,36,10,1
0,askd u question hour answer,53,12,2
0,well imma definit need restock thanksgiv let know,88,18,1
0,said kiss kiss ca sound effect gorgeou man kind person need smile brighten day,133,34,3
0,probabl gon na swing wee bit,36,9,1
0,ya nice readi thursday,37,9,3
0,allo brave buse taken train triumph mean jolli good rest week,133,28,4
0,watch cartoon listen music amp eve go templ amp church u,92,23,1
0,mind ask happen dont say uncomfort,80,19,2
1,privat 2003 account statement show 800 point call 08715203694 identifi code 40533 expir,136,23,3
0,prob send email,35,10,2
1,cash prize claim call09050000327 c rstm sw7 3ss 150ppm,97,27,4
0,that cool sometim slow gentl sonetim rough hard,66,14,3
0,gon na say sorri would normal start panic time sorri see tuesday,119,30,5
0,wait know wesley town bet hella drug,65,17,2
0,fine miss much,26,7,1
0,tell drug dealer get impati,45,8,1
0,sun cant come earth send luv ray cloud cant come river send luv rain cant come meet u send care msg gud evng,157,40,3
0,doesnt make sens take unless free need know,94,20,2
1,88800 89034 premium phone servic call 08718711108,59,9,1
0,sea lay rock rock envelop envelop paper paper 3 word,140,37,4
0,mum repent,22,6,1
0,sorri go home first daddi come fetch later,58,12,1
0,leav de start prepar next,43,15,2
0,ye babi studi posit kama sutra,61,15,2
0,en chikku nang bakra msg kalstiya,56,11,1
0,carlo minut still need buy,54,13,1
0,pay lt decim gt lakh,37,13,1
0,good even ttyl,25,6,2
0,u receiv msg,21,6,1
0,ho ho big belli laugh see ya tomo,36,10,2
1,sm ac sun0819 post hello seem cool,42,10,2
1,get ur 1st rington free repli msg tone gr8 top 20 tone phone everi week per wk 2 opt send stop 08452810071 16,156,34,3
0,ditto wo worri say anyth anymor like said last night whatev want peac,153,37,4
0,got lt gt way could pick,46,18,1
0,dont knw pa drink milk,34,10,1
0,mayb say hi find got card great escap wetherspoon,80,19,3
0,piggi r u awak bet u still sleep go 4 lunch,69,20,3
0,caus freaki lol,24,6,1
0,miss call caus yell scrappi miss ca wait u come home lone today,108,28,4
0,place talk explain,46,12,2
0,log 4 wat sdryb8i,32,9,2
0,xy go 4 e lunch,22,7,1
1,hi sue 20 year old work lapdanc love sex text live bedroom text sue textoper g2 1da 150ppmsg,158,42,6
0,want ask wait 4 finish lect co lect finish hour anyway,88,22,2
0,finish work yet,30,8,2
0,everi king cri babi everi great build map imprtant u r today u wil reach tomorw gud ni8,143,32,2
0,dear case u r come cochin pl call bfore u shall also reach tell day u r engag an holiday,169,33,1
0,thank love torch bold,42,11,2
1,forward 448712404000 pleas call 08712404000 immedi urgent messag wait,111,19,1
0,farm open,18,5,1
0,sorri troubl u buy 4d dad 1405 1680 2 big 1 small sat n sun thanx,109,32,5
0,sister law hope great month say hey abiola,76,18,3
0,purchas stuff today mail po box number,73,18,2
0,ah poop look like ill prob send laptop get fix cuz gpu problem,92,22,2
0,good good job like entrepreneur,36,8,3
0,aight close still around alex place,54,13,1
0,meet corpor st outsid gap see mind work,80,17,1
0,mum ask buy food home,31,8,1
0,k u also dont msg repli msg,40,12,1
0,much r will pay,30,8,1
0,import prevent dehydr give enough fluid,77,13,1
0,that bit weird even suppos happen good idea sure pub,109,28,2
0,true dear sat pray even felt sm time,75,19,1
0,think get away trek long famili town sorri,76,19,1
0,wan na gym harri,30,8,1
0,quit late lar ard 12 anyway wun b drivin,49,12,1
1,review keep fantast nokia game deck club nokia go 2 unsubscrib alert repli word,155,26,2
1,4mth half price orang line rental latest camera phone 4 free phone call mobilesdirect free 08000938767 updat or2stoptxt cs,160,31,4
0,height confid aeronaut professor wer calld amp wer askd 2 sit aeroplan aftr sat wer told dat plane ws made student dey hurri plane bt 1 didnt move said made student,269,61,4
0,seem like weird time night g want come smoke day shitstorm attribut alway come make everyon smoke,195,40,1
1,08714712388 cost 10p,37,5,1
0,save stress person dorm account send account detail money sent,125,27,2
0,also know lunch menu da know,48,12,3
0,stuff sell tell,39,9,1
1,urgent 2nd attempt contact u u call 09071512433 b4 050703 csbcm4235wc1n3xx callcost 150ppm mobilesvari 50,167,31,5
0,book lesson msg call work sth go get spec membership px3748,121,29,5
1,guarante cash prize claim yr prize call custom servic repres 08714712394,151,25,2
0,macha dont feel assum one even wonder plan life begin anytim,162,28,1
0,oh send address,29,8,2
0,anytim best,38,10,3
0,wondar full flim,25,6,1
0,ya even cooki jelli,40,8,1
0,world run feel admit correct let call keep run world may u r also run,226,51,1
0,got look scrumptiou daddi want eat night long,70,16,2
0,co lar ba dao ok 1 pm lor u never ask go ah said u would ask fri said u ask today,140,40,2
0,alright omw got ta chang order half8th,47,11,1
0,exactli anyway far jide studi visit,63,14,3
0,dunno u ask,17,6,1
1,email alertfrom jeri stewarts 2kbsubject prescripiton drvgsto listen email call 123,101,16,1
0,spring come earli yay,41,11,2
0,lol wo feel bad use money take steak dinner,80,20,1
0,even u dont get troubl convinc tel twice tel neglect msg dont c read dont repli,137,30,1
0,leav qatar tonit search went add ur prayer,103,17,1
0,one talk,29,7,1
0,thank look realli appreci,51,11,2
1,hi custom loyalti offer new nokia6650 mobil txtauction txt word start 81151 get 4t ctxt tc,151,34,4
0,wish,25,7,1
0,haha mayb u rite u know well da feel like someon gd lor u faster go find one gal group attach liao,149,36,3
0,ye glad made,38,11,2
0,well littl time thing good time ahead,62,16,2
0,got room soon put clock back til 8 shout everyon get realis wahay anoth hour bed,183,46,5
0,may free gym,34,10,2
0,men like shorter ladi gaze eye,47,11,2
0,dunno ju say go lido time 930,40,11,2
0,promis take good care princess run pleas send pic get chanc ttyl,110,28,4
1,u subscrib best mobil content servic uk per 10 day send stop helplin 08706091795,134,26,2
0,reason spoken year anyway great week best exam,101,23,2
0,monday next week give full gist,42,10,2
1,realiz 40 year thousand old ladi run around tattoo,102,21,1
1,import custom servic announc premier,65,10,1
0,dont gim lip caveboy,27,6,1
0,get librari,31,7,1
0,reali recognis number confus r u pleas,82,19,2
0,didnt holla,23,6,1
0,cant think anyon spare room top head,59,14,1
0,faith make thing possibl hope make thing work love make thing beauti may three christma merri christma,133,26,1
0,u made appoint,33,6,1
0,call phone vibrat act might hear text,95,20,1
1,romant pari 2 night 2 flight book 4 next year call 08704439680t cs appli,98,22,3
0,grandma oh dear u still ill felt shit morn think hungov anoth night leav sat,135,34,5
1,urgent ur guarante award still unclaim call 09066368327 claimcod m39m51,165,16,2
0,noth ju tot u would ask co u ba gua went mt faber yest yest ju went alreadi mah today go ju call lor,151,36,2
0,wish famili merri ma happi new year advanc,75,17,1
1,ur award citi break could win summer shop spree everi wk txt store 88039 skilgm tscs087147403231winawk age16,155,27,4
0,nt goin got somethin unless meetin 4 dinner lor haha wonder go ti time,103,26,1
0,lol know dramat school alreadi close tomorrow appar ca drive inch snow suppos get,137,30,4
0,get anywher damn job hunt,58,11,1
0,lol u drunkard hair moment yeah still 4 tonight wat plan,89,23,5
0,idc get weasel way shit twice row,81,19,1
0,wil lt gt minut got space,57,18,2
0,thank pick trash,32,7,1
0,go tell friend sure want live smoke much spend hour beg come smoke,145,31,1
0,kate love see tonight ill phone tomorrow got sing guy gave card,122,31,3
0,happi new year dear brother realli miss got number decid send text wish happi abiola,143,30,4
0,mean get door,23,5,1
0,hmmm thought said 2 hour slave 3 late punish,94,23,2
0,beerag,8,2,1
1,import custom servic announc premier call freephon 0800 542 0578,99,17,2
0,dont think turn like randomlli within 5min open,65,13,2
0,suppos could make still town though,71,17,1
0,time fix spell sometim get complet diff word go figur,117,27,4
1,ever thought live good life perfect partner txt back name age join mobil commun,129,27,3
1,5 free top polyphon tone call 087018728737 nation rate get toppoli tune sent everi week text subpoli 81618 per pole unsub 08718727870,160,32,3
0,hope enjoy game yesterday sorri touch pl know fondli bein thot great week abiola,150,33,4
0,e best 4 ur drive tmr,31,10,1
0,u dogbreath sound like jan c al,74,24,3
0,omg want scream weigh lost weight woohoo,70,17,3
0,gener one uncount noun u dictionari piec research,94,21,3
